,geo_name,geo_lat,geo_lon
5625,,,
5626,,,
5627,,,
5628,,,
5629,,,
5630,,,
5631,,,
5632,,,
5633,,,
5634,,,
5635,,,
5636,,,
5637,,,
5638,,,
5639,,,
5640,Half Moon Bay,37.46355,-122.42859
5641,,,
5642,,,
5643,,,
5644,Coton in the Elms,52.73307,-1.63696
5645,,,
5646,,,
5647,,,
5648,,,
5649,,,
5650,,,
5651,,,
5652,,,
5653,,,
5654,,,
5655,,,
5656,,,
5657,,,
5658,,,
5659,,,
5660,,,
5661,North Carolina,35.50069,-80.00032
5662,,,
5663,,,
5664,Republic of France,46.0,2.0
5665,,,
5666,,,
5667,,,
5668,Indian River County,27.69639,-80.57409
5669,,,
5670,,,
5671,County Road 111 Colonia,27.7553,-98.23723
5672,,,
5673,Washington,47.50012,-120.50147
5674,,,
5675,,,
5676,,,
5677,,,
5678,,,
5679,,,
5680,Indian Hill Avenue Historic District,41.59815,-72.62315
5681,,,
5682,,,
5683,,,
5684,,,
5685,,,
5686,,,
5687,,,
5688,,,
5689,,,
5690,City of Watertown Town,42.36999,-71.17744
5691,,,
5692,,,
5693,,,
5694,,,
5695,,,
5696,,,
5697,,,
5698,,,
5699,,,
5700,,,
5701,,,
5702,,,
5703,,,
5704,,,
5705,,,
5706,,,
5707,,,
5708,,,
5709,,,
5710,,,
5711,Fort Bend County,29.52749,-95.77089
5712,,,
5713,,,
5714,Fort Ontario Cemetery,43.46833,-76.50583
5715,,,
5716,,,
5717,,,
5718,,,
5719,,,
5720,,,
5721,,,
5722,,,
5723,,,
5724,,,
5725,,,
5726,,,
5727,,,
5728,,,
5729,,,
5730,,,
5731,,,
5732,,,
5733,,,
5734,,,
5735,,,
5736,,,
5737,,,
5738,,,
5739,,,
5740,,,
5741,,,
5742,,,
5743,,,
5744,,,
5745,Pitt Basement Field,37.57917,-77.54139
5746,,,
5747,,,
5748,,,
5749,Rock County,43.67463,-96.25321
5750,,,
5751,,,
5752,,,
5753,,,
5754,,,
5755,,,
5756,,,
5757,County Road 111 Colonia,27.7553,-98.23723
5758,,,
5759,,,
5760,Wisconsin,44.50024,-90.00041
5761,,,
5762,,,
5763,,,
5764,,,
5765,,,
5766,,,
5767,,,
5768,,,
5769,,,
5770,,,
5771,,,
5772,,,
5773,,,
5774,,,
5775,Lake Ontario,43.75012,-77.99951
5776,,,
5777,,,
5778,,,
5779,Fort Totten,47.98,-98.9929
5780,,,
5781,,,
5782,,,
5783,,,
5784,,,
5785,,,
5786,,,
5787,,,
5788,City of Chicago,41.83691,-87.68475
5789,,,
5790,,,
5791,,,
5792,,,
5793,,,
5794,,,
5795,,,
5796,,,
5797,,,
5798,,,
5799,,,
5800,,,
5801,,,
5802,,,
5803,,,
5804,,,
5805,,,
5806,,,
5807,,,
5808,,,
5809,,,
5810,,,
5811,,,
5812,,,
5813,,,
5814,,,
5815,Main Street Commercial District,31.22354,-85.39209
5816,,,
5817,,,
5818,,,
5819,White Nile,13.5,32.4
5820,,,
5821,,,
5822,,,
5823,,,
5824,,,
5825,,,
5826,,,
5827,,,
5828,,,
5829,Lake Ontario,43.75012,-77.99951
5830,,,
5831,,,
5832,,,
5833,,,
5834,,,
5835,,,
5836,,,
5837,,,
5838,Milwaukee,43.0389,-87.90647
5839,City of Chicago,41.83691,-87.68475
5840,,,
5841,,,
5842,,,
5843,,,
5844,Milwaukee Area Technical College,43.04359,-87.92082
5845,,,
5846,,,
5847,,,
5848,Milwaukee,43.0389,-87.90647
5849,,,
5850,,,
5851,,,
5852,,,
5853,,,
5854,,,
5855,,,
5856,,,
5857,Milwaukee,43.0389,-87.90647
5858,,,
5859,,,
5860,,,
5861,,,
5862,Milwaukee,43.0389,-87.90647
5863,,,
5864,,,
5865,,,
5866,,,
5867,City of Lowell,42.63887,-71.32171
5868,,,
5869,,,
5870,,,
5871,,,
5872,City of Mill Creek,47.86314,-122.20372
5873,,,
5874,,,
5875,,,
5876,,,
5877,,,
5878,,,
5879,,,
5880,,,
5881,,,
5882,,,
5883,,,
5884,,,
5885,,,
5886,,,
5887,,,
5888,,,
5889,,,
5890,,,
5891,,,
5892,Richmond,37.55376,-77.46026
5893,,,
5894,,,
5895,,,
5896,,,
5897,,,
5898,,,
5899,,,
5900,,,
5901,,,
5902,,,
5903,,,
5904,,,
5905,Lac Region,13.5,14.5
5906,,,
5907,,,
5908,,,
5909,,,
5910,,,
5911,,,
5912,,,
5913,,,
5914,,,
5915,,,
5916,,,
5917,,,
5918,,,
5919,,,
5920,,,
5921,,,
5922,,,
5923,,,
5924,,,
5925,,,
5926,Staten Island,40.56233,-74.13986
5927,,,
5928,,,
5929,,,
5930,,,
5931,,,
5932,,,
5933,,,
5934,,,
5935,Washington,47.50012,-120.50147
5936,,,
5937,,,
5938,,,
5939,,,
5940,,,
5941,,,
5942,,,
5943,,,
5944,,,
5945,,,
5946,,,
5947,,,
5948,,,
5949,,,
5950,,,
5951,,,
5952,,,
5953,,,
5954,,,
5955,,,
5956,,,
5957,,,
5958,,,
5959,,,
5960,,,
5961,,,
5962,,,
5963,Ripon,54.13579,-1.52826
5964,,,
5965,,,
5966,,,
5967,,,
5968,Federal Republic of Germany,51.5,10.5
5969,,,
5970,,,
5971,,,
5972,Washington,47.50012,-120.50147
5973,,,
5974,,,
5975,,,
5976,,,
5977,,,
5978,,,
5979,,,
5980,,,
5981,,,
5982,,,
5983,,,
5984,,,
5985,,,
5986,,,
5987,,,
5988,,,
5989,,,
5990,,,
5991,Trenton,40.21705,-74.74294
5992,,,
5993,,,
5994,,,
5995,,,
5996,,,
5997,,,
5998,,,
5999,,,
6000,,,
6001,,,
6002,,,
6003,,,
6004,,,
6005,White Nile,13.5,32.4
6006,,,
6007,,,
6008,,,
6009,Joe Gqabi District Municipality,-30.94178,27.06053
6010,,,
6011,,,
6012,,,
6013,,,
6014,,,
6015,,,
6016,,,
6017,,,
6018,,,
6019,,,
6020,,,
6021,,,
6022,,,
6023,Wisconsin,44.50024,-90.00041
6024,,,
6025,,,
6026,,,
6027,,,
6028,,,
6029,,,
6030,,,
6031,,,
6032,West Bengal,24.0,88.0
6033,,,
6034,,,
6035,,,
6036,,,
6037,,,
6038,,,
6039,,,
6040,,,
6041,,,
6042,Wyoming,43.00024,-107.5009
6043,,,
6044,,,
6045,,,
6046,Lake Ontario,43.75012,-77.99951
6047,,,
6048,,,
6049,,,
6050,Milwaukee County,43.02172,-87.92908
6051,Milwaukee County,43.02172,-87.92908
6052,,,
6053,,,
6054,,,
6055,,,
6056,,,
6057,Fairchild Air Force Base,47.61879,-117.64826
6058,,,
6059,,,
6060,,,
6061,,,
6062,,,
6063,,,
6064,,,
6065,,,
6066,,,
6067,,,
6068,,,
6069,Shanghai,31.22222,121.45806
6070,,,
6071,,,
6072,,,
6073,,,
6074,,,
6075,,,
6076,,,
6077,Iowa,42.00027,-93.50049
6078,,,
6079,,,
6080,,,
6081,,,
6082,,,
6083,,,
6084,,,
6085,Des Moines,41.60054,-93.60911
6086,,,
6087,,,
6088,,,
6089,,,
6090,,,
6091,,,
6092,,,
6093,,,
6094,,,
6095,,,
6096,,,
6097,,,
6098,,,
6099,,,
6100,,,
6101,,,
6102,,,
6103,,,
6104,,,
6105,,,
6106,,,
6107,,,
6108,,,
6109,,,
6110,,,
6111,,,
6112,,,
6113,,,
6114,,,
6115,Humboldt County,40.70501,-123.91582
6116,,,
6117,,,
6118,,,
6119,,,
6120,,,
6121,,,
6122,,,
6123,Iowa,42.00027,-93.50049
6124,,,
6125,,,
6126,,,
6127,,,
6128,,,
6129,,,
6130,,,
6131,,,
6132,,,
6133,,,
6134,,,
6135,,,
6136,,,
6137,,,
6138,,,
6139,,,
6140,,,
6141,,,
6142,,,
6143,,,
6144,,,
6145,,,
6146,,,
6147,,,
6148,,,
6149,,,
6150,,,
6151,,,
6152,,,
6153,,,
6154,Keg Creek State Park,33.64458,-82.28651
6155,Des Moines,41.60054,-93.60911
6156,,,
6157,,,
6158,,,
6159,,,
6160,,,
6161,,,
6162,,,
6163,,,
6164,,,
6165,,,
6166,,,
6167,,,
6168,Little Africa,35.16734,-82.02678
6169,Salt Lake City,40.76078,-111.89105
6170,,,
6171,,,
6172,,,
6173,,,
6174,,,
6175,,,
6176,,,
6177,,,
6178,,,
6179,,,
6180,,,
6181,,,
6182,,,
6183,,,
6184,,,
6185,,,
6186,,,
6187,,,
6188,,,
6189,,,
6190,,,
6191,New Virginia,41.18222,-93.72883
6192,,,
6193,,,
6194,,,
6195,Pleasant Ridge,42.47115,-83.14215
6196,,,
6197,Jonotal Azteca,20.67185,-98.10546
6198,,,
6199,,,
6200,,,
6201,,,
6202,,,
6203,Town of Mars Hill,46.55424,-67.84723
6204,,,
6205,Riverside County,33.74368,-115.99386
6206,,,
6207,,,
6208,,,
6209,,,
6210,,,
6211,,,
6212,,,
6213,,,
6214,,,
6215,,,
6216,Morningside,32.86108,-104.39705
6217,,,
6218,,,
6219,,,
6220,,,
6221,,,
6222,,,
6223,,,
6224,,,
6225,,,
6226,,,
6227,,,
6228,,,
6229,,,
6230,,,
6231,,,
6232,,,
6233,,,
6234,,,
6235,,,
6236,,,
6237,,,
6238,,,
6239,,,
6240,,,
6241,,,
6242,,,
6243,,,
6244,,,
6245,,,
6246,,,
6247,,,
6248,,,
6249,,,
6250,,,
6251,,,
6252,,,
6253,West Virginia,38.50038,-80.50009
6254,,,
6255,,,
6256,,,
6257,,,
6258,,,
6259,,,
6260,2nd Arrondissement,6.3871,2.45946
6261,,,
6262,,,
6263,,,
6264,,,
6265,,,
6266,,,
6267,,,
6268,,,
6269,,,
6270,,,
6271,,,
6272,,,
6273,,,
6274,,,
6275,,,
6276,,,
6277,,,
6278,Lebanon,33.83333,35.83333
6279,,,
6280,,,
6281,,,
6282,,,
6283,,,
6284,,,
6285,,,
6286,,,
6287,,,
6288,,,
6289,,,
6290,,,
6291,,,
6292,,,
6293,,,
6294,,,
6295,,,
6296,,,
6297,,,
6298,,,
6299,,,
6300,,,
6301,,,
6302,,,
6303,,,
6304,,,
6305,,,
6306,,,
6307,,,
6308,,,
6309,,,
6310,Scotland,56.0,-4.0
6311,,,
6312,,,
6313,,,
6314,,,
6315,,,
6316,,,
6317,Ohio,40.25034,-83.00018
6318,,,
6319,,,
6320,,,
6321,,,
6322,,,
6323,,,
6324,Michigan Avenue Bridge,42.87161,-78.87269
6325,,,
6326,,,
6327,,,
6328,,,
6329,,,
6330,,,
6331,,,
6332,,,
6333,,,
6334,,,
6335,,,
6336,,,
6337,,,
6338,,,
6339,,,
6340,Wheeling,40.06396,-80.72091
6341,,,
6342,,,
6343,,,
6344,,,
6345,,,
6346,,,
6347,,,
6348,,,
6349,,,
6350,,,
6351,,,
6352,,,
6353,,,
6354,,,
6355,,,
6356,,,
6357,,,
6358,,,
6359,,,
6360,,,
6361,,,
6362,,,
6363,,,
6364,,,
6365,,,
6366,,,
6367,Kingdom of Spain,40.0,-4.0
6368,Washington,47.50012,-120.50147
6369,,,
6370,,,
6371,,,
6372,,,
6373,Santa Fe Province,-31.0,-61.0
6374,,,
6375,,,
6376,,,
6377,,,
6378,,,
6379,,,
6380,,,
6381,,,
6382,,,
6383,Northwestern United States,46.13125,-113.23778
6384,,,
6385,,,
6386,,,
6387,,,
6388,New Zealand,-42.0,174.0
6389,Fort Wingate,35.4678,-108.54119
6390,,,
6391,,,
6392,,,
6393,,,
6394,,,
6395,,,
6396,,,
6397,,,
6398,,,
6399,,,
6400,,,
6401,Provincia de Los Ríos,-1.41667,-79.58333
6402,,,
6403,New Mexico,34.50034,-106.00085
6404,,,
6405,,,
6406,Santa Fe Province,-31.0,-61.0
6407,,,
6408,,,
6409,,,
6410,,,
6411,New Mexico,34.50034,-106.00085
6412,,,
6413,,,
6414,,,
6415,Hale Lake Dam,39.95669,-93.16021
6416,,,
6417,,,
6418,,,
6419,,,
6420,,,
6421,,,
6422,,,
6423,,,
6424,,,
6425,,,
6426,,,
6427,,,
6428,,,
6429,,,
6430,,,
6431,Town of Auburn,42.19724,-71.84527
6432,,,
6433,,,
6434,,,
6435,,,
6436,,,
6437,,,
6438,,,
6439,Jericho,31.86667,35.45
6440,,,
6441,,,
6442,,,
6443,,,
6444,,,
6445,Provincie Zuid-Holland,52.0,4.66667
6446,,,
6447,,,
6448,,,
6449,,,
6450,,,
6451,,,
6452,,,
6453,,,
6454,,,
6455,,,
6456,,,
6457,Cascade,-4.66667,55.48333
6458,,,
6459,,,
6460,,,
6461,,,
6462,,,
6463,,,
6464,,,
6465,,,
6466,,,
6467,,,
6468,,,
6469,,,
6470,,,
6471,,,
6472,Mallard,42.93636,-94.6822
6473,,,
6474,,,
6475,,,
6476,,,
6477,,,
6478,,,
6479,,,
6480,,,
6481,,,
6482,,,
6483,,,
6484,,,
6485,Cherry Hill Mall,39.93595,-75.00906
6486,,,
6487,,,
6488,,,
6489,Baring,47.77316,-121.48538
6490,West Bengal,24.0,88.0
6491,,,
6492,,,
6493,,,
6494,,,
6495,,,
6496,,,
6497,,,
6498,,,
6499,,,
6500,,,
6501,,,
6502,,,
6503,,,
6504,,,
6505,,,
6506,,,
6507,,,
6508,,,
6509,,,
6510,,,
6511,,,
6512,,,
6513,,,
6514,,,
6515,,,
6516,,,
6517,,,
6518,,,
6519,,,
6520,,,
6521,,,
6522,,,
6523,,,
6524,,,
6525,Washington,47.50012,-120.50147
6526,,,
6527,,,
6528,,,
6529,,,
6530,,,
6531,,,
6532,,,
6533,,,
6534,,,
6535,East Griffin,33.24373,-84.22881
6536,,,
6537,,,
6538,,,
6539,Town of Le Roy,42.99371,-77.97202
6540,,,
6541,Seattle,47.60621,-122.33207
6542,,,
6543,,,
6544,,,
6545,,,
6546,,,
6547,,,
6548,,,
6549,,,
6550,,,
6551,,,
6552,,,
6553,,,
6554,,,
6555,,,
6556,,,
6557,,,
6558,,,
6559,Seattle,47.60621,-122.33207
6560,,,
6561,Seattle,47.60621,-122.33207
6562,,,
6563,,,
6564,,,
6565,Seattle,47.60621,-122.33207
6566,,,
6567,,,
6568,,,
6569,,,
6570,Silvana,48.20232,-122.25376
6571,,,
6572,Lower Saxony,52.83333,9.16667
6573,,,
6574,,,
6575,,,
6576,,,
6577,,,
6578,Pacific County,46.55128,-123.77886
6579,,,
6580,,,
6581,,,
6582,,,
6583,,,
6584,,,
6585,,,
6586,,,
6587,,,
6588,,,
6589,,,
6590,,,
6591,,,
6592,,,
6593,,,
6594,,,
6595,,,
6596,,,
6597,,,
6598,,,
6599,,,
6600,,,
6601,,,
6602,,,
6603,,,
6604,,,
6605,,,
6606,Tacoma,47.25288,-122.44429
6607,,,
6608,Half Moon Bay,37.46355,-122.42859
6609,F W Pierce Lake Dam Number 1,32.56013,-87.355
6610,Overland Park,38.98223,-94.67079
6611,,,
6612,South Puget Sound State Wildlife Area,47.18871,-122.53485
6613,,,
6614,,,
6615,,,
6616,,,
6617,,,
6618,,,
6619,,,
6620,,,
6621,,,
6622,Fort Bend County,29.52749,-95.77089
6623,Vancouver,49.24966,-123.11934
6624,,,
6625,Pacific County,46.55128,-123.77886
6626,,,
6627,,,
6628,,,
6629,,,
6630,,,
6631,,,
6632,,,
6633,,,
6634,Seattle,47.60621,-122.33207
6635,,,
6636,,,
6637,,,
6638,,,
6639,,,
6640,,,
6641,,,
6642,,,
6643,Hot Spring County,34.31763,-92.94601
6644,,,
6645,,,
6646,City of Chicago,41.83691,-87.68475
6647,,,
6648,,,
6649,,,
6650,,,
6651,,,
6652,,,
6653,,,
6654,,,
6655,,,
6656,,,
6657,,,
6658,,,
6659,,,
6660,,,
6661,,,
6662,,,
6663,,,
6664,,,
6665,,,
6666,,,
6667,,,
6668,,,
6669,,,
6670,Cisco,32.38819,-98.97923
6671,,,
6672,,,
6673,,,
6674,,,
6675,,,
6676,,,
6677,Illinois,40.00032,-89.25037
6678,,,
6679,,,
6680,,,
6681,,,
6682,,,
6683,East Main Street Cemetery,42.98006,-77.94862
6684,,,
6685,,,
6686,,,
6687,,,
6688,,,
6689,,,
6690,,,
6691,,,
6692,,,
6693,,,
6694,,,
6695,,,
6696,City of Cambridge,42.37582,-71.1184
6697,Lake Marion County Park,44.78691,-94.37804
6698,,,
6699,,,
6700,,,
6701,,,
6702,,,
6703,,,
6704,Highland High School,35.40051,-118.93204
6705,White River Junction,43.64896,-72.31926
6706,,,
6707,,,
6708,,,
6709,,,
6710,,,
6711,,,
6712,,,
6713,,,
6714,,,
6715,,,
6716,Indiana,40.00032,-86.25027
6717,Indiana,40.00032,-86.25027
6718,,,
6719,,,
6720,,,
6721,Little Wabash River,37.89088,-88.09448
6722,,,
6723,,,
6724,,,
6725,,,
6726,,,
6727,,,
6728,Sweeney Ranch,41.47969,-109.01123
6729,,,
6730,,,
6731,,,
6732,,,
6733,,,
6734,,,
6735,,,
6736,,,
6737,,,
6738,,,
6739,,,
6740,,,
6741,,,
6742,,,
6743,,,
6744,,,
6745,,,
6746,,,
6747,Oak Park,42.45948,-83.18271
6748,,,
6749,,,
6750,,,
6751,After the Roundup Historical Marker,46.42,-105.0747
6752,,,
6753,,,
6754,,,
6755,,,
6756,Little Rock,34.74648,-92.28959
6757,Arab Republic of Egypt,27.0,30.0
6758,,,
6759,,,
6760,,,
6761,,,
6762,,,
6763,City of Cambridge,42.37582,-71.1184
6764,,,
6765,,,
6766,,,
6767,Indiana,40.00032,-86.25027
6768,City of Louisville,40.83658,-81.26454
6769,,,
6770,,,
6771,,,
6772,,,
6773,,,
6774,,,
6775,,,
6776,,,
6777,,,
6778,,,
6779,,,
6780,,,
6781,,,
6782,,,
6783,,,
6784,,,
6785,,,
6786,,,
6787,,,
6788,,,
6789,,,
6790,,,
6791,West Side Highway,46.18399,-122.91715
6792,,,
6793,,,
6794,,,
6795,,,
6796,,,
6797,,,
6798,Lebanon,33.83333,35.83333
6799,,,
6800,,,
6801,,,
6802,,,
6803,,,
6804,,,
6805,,,
6806,,,
6807,,,
6808,,,
6809,,,
6810,,,
6811,,,
6812,,,
6813,,,
6814,,,
6815,,,
6816,,,
6817,,,
6818,,,
6819,,,
6820,,,
6821,,,
6822,,,
6823,,,
6824,,,
6825,,,
6826,,,
6827,,,
6828,,,
6829,Van Buren County,40.75323,-91.94999
6830,,,
6831,,,
6832,,,
6833,,,
6834,,,
6835,,,
6836,,,
6837,,,
6838,,,
6839,,,
6840,,,
6841,,,
6842,,,
6843,,,
6844,,,
6845,,,
6846,,,
6847,,,
6848,,,
6849,,,
6850,,,
6851,,,
6852,,,
6853,,,
6854,,,
6855,,,
6856,Oakland County,42.66041,-83.3858
6857,Hollow Road Estates,39.46066,-77.50999
6858,,,
6859,Springfield,39.80172,-89.64371
6860,,,
6861,,,
6862,,,
6863,,,
6864,,,
6865,,,
6866,,,
6867,,,
6868,South Street,51.34801,0.34875
6869,,,
6870,,,
6871,,,
6872,,,
6873,,,
6874,,,
6875,,,
6876,,,
6877,,,
6878,,,
6879,,,
6880,,,
6881,,,
6882,,,
6883,City of Chicago,41.83691,-87.68475
6884,,,
6885,,,
6886,Illinois,40.00032,-89.25037
6887,,,
6888,,,
6889,,,
6890,Blue Crane Route,-32.77816,25.41309
6891,,,
6892,,,
6893,Evergreen,18.15096,-77.59965
6894,,,
6895,,,
6896,,,
6897,,,
6898,,,
6899,,,
6900,,,
6901,,,
6902,,,
6903,,,
6904,,,
6905,,,
6906,,,
6907,,,
6908,,,
6909,,,
6910,,,
6911,,,
6912,,,
6913,Parish of Hanover,18.41667,-78.13333
6914,,,
6915,,,
6916,,,
6917,,,
6918,Moody Gulch,37.16578,-121.9794
6919,,,
6920,,,
6921,,,
6922,,,
6923,,,
6924,,,
6925,Cemetery Hill Cemetery,44.80539,-123.18731
6926,Republic of Malta,35.91667,14.43333
6927,,,
6928,,,
6929,,,
6930,,,
6931,,,
6932,,,
6933,,,
6934,,,
6935,,,
6936,,,
6937,,,
6938,,,
6939,,,
6940,,,
6941,South Henderson,36.3082,-78.40666
6942,,,
6943,,,
6944,,,
6945,,,
6946,,,
6947,,,
6948,,,
6949,,,
6950,,,
6951,,,
6952,,,
6953,,,
6954,,,
6955,,,
6956,,,
6957,,,
6958,,,
6959,,,
6960,Denver,39.73915,-104.9847
6961,,,
6962,,,
6963,,,
6964,,,
6965,,,
6966,Irvington,37.88034,-86.28386
6967,Washington,47.50012,-120.50147
6968,Cross Keys,17.90727,-77.50111
6969,Pennsylvania,40.8,-77.7
6970,,,
6971,,,
6972,,,
6973,,,
6974,,,
6975,,,
6976,,,
6977,,,
6978,,,
6979,,,
6980,Indiana State Police,38.15512,-87.54992
6981,,,
6982,,,
6983,,,
6984,,,
6985,,,
6986,Fulton County,33.79025,-84.46702
6987,,,
6988,,,
6989,,,
6990,,,
6991,,,
6992,,,
6993,,,
6994,,,
6995,,,
6996,,,
6997,,,
6998,,,
6999,Iowa,42.00027,-93.50049
7000,Salem,44.9429,-123.0351
7001,,,
7002,,,
7003,,,
7004,,,
7005,,,
7006,,,
7007,,,
7008,,,
7009,,,
7010,,,
7011,,,
7012,,,
7013,,,
7014,,,
7015,,,
7016,,,
7017,,,
7018,,,
7019,,,
7020,,,
7021,,,
7022,,,
7023,,,
7024,,,
7025,,,
7026,,,
7027,,,
7028,,,
7029,,,
7030,,,
7031,,,
7032,,,
7033,,,
7034,,,
7035,,,
7036,,,
7037,,,
7038,,,
7039,Lebanon,33.83333,35.83333
7040,,,
7041,,,
7042,,,
7043,,,
7044,,,
7045,,,
7046,,,
7047,,,
7048,,,
7049,,,
7050,,,
7051,,,
7052,,,
7053,City of Lowell,42.63887,-71.32171
7054,Bet Sefer Yesodi Miqtso‘i ‘Al Shem Holtz,32.0465,34.78472
7055,,,
7056,,,
7057,,,
7058,,,
7059,,,
7060,Colorado Springs,38.83388,-104.82136
7061,,,
7062,,,
7063,,,
7064,,,
7065,Washington Hall,40.5734,-81.04454
7066,,,
7067,,,
7068,,,
7069,,,
7070,,,
7071,,,
7072,,,
7073,,,
7074,,,
7075,,,
7076,Mason City,43.15357,-93.20104
7077,,,
7078,,,
7079,,,
7080,,,
7081,,,
7082,Putnam County,41.42666,-73.74951
7083,,,
7084,,,
7085,Milan,45.46427,9.18951
7086,,,
7087,,,
7088,,,
7089,,,
7090,,,
7091,,,
7092,,,
7093,,,
7094,,,
7095,,,
7096,,,
7097,,,
7098,,,
7099,,,
7100,,,
7101,City of Chicago,41.83691,-87.68475
7102,,,
7103,LaPorte County,41.54902,-86.74237
7104,Amish Farm House,40.02399,-76.20107
7105,,,
7106,,,
7107,,,
7108,,,
7109,,,
7110,,,
7111,,,
7112,,,
7113,,,
7114,,,
7115,,,
7116,,,
7117,,,
7118,,,
7119,,,
7120,,,
7121,,,
7122,,,
7123,,,
7124,,,
7125,,,
7126,,,
7127,,,
7128,,,
7129,,,
7130,,,
7131,,,
7132,Williams County,41.56029,-84.58814
7133,God's Pocket Marine Park,50.83928,-127.55711
7134,City of Chicago,41.83691,-87.68475
7135,,,
7136,,,
7137,,,
7138,,,
7139,,,
7140,,,
7141,,,
7142,City of Mill Creek,47.86314,-122.20372
7143,,,
7144,West Bengal,24.0,88.0
7145,,,
7146,,,
7147,,,
7148,,,
7149,,,
7150,,,
7151,,,
7152,,,
7153,Fort Wayne,41.1306,-85.12886
7154,Town of New Haven,41.31041,-72.92425
7155,,,
7156,South Africa,-29.0,24.0
7157,,,
7158,,,
7159,,,
7160,Oakland County,42.66041,-83.3858
7161,,,
7162,,,
7163,,,
7164,,,
7165,,,
7166,,,
7167,,,
7168,,,
7169,,,
7170,,,
7171,,,
7172,Ottawa,45.41117,-75.69812
7173,Spring Valley,36.10803,-115.245
7174,,,
7175,City of Chicago,41.83691,-87.68475
7176,,,
7177,,,
7178,,,
7179,"Springfield, IL Metro Area",39.82959,-89.69691
7180,,,
7181,,,
7182,West River Station,45.44756,-62.9093
7183,,,
7184,,,
7185,,,
7186,,,
7187,,,
7188,,,
7189,,,
7190,,,
7191,,,
7192,,,
7193,Pendleton County,38.68073,-79.35089
7194,Main Street Commercial District,31.22354,-85.39209
7195,,,
7196,,,
7197,,,
7198,,,
7199,,,
7200,,,
7201,,,
7202,Indiana,40.00032,-86.25027
7203,,,
7204,,,
7205,,,
7206,,,
7207,,,
7208,,,
7209,Portland,18.13333,-76.53333
7210,,,
7211,,,
7212,,,
7213,,,
7214,,,
7215,,,
7216,,,
7217,,,
7218,,,
7219,,,
7220,,,
7221,,,
7222,,,
7223,,,
7224,,,
7225,,,
7226,,,
7227,,,
7228,,,
7229,,,
7230,,,
7231,,,
7232,,,
7233,,,
7234,,,
7235,,,
7236,,,
7237,,,
7238,,,
7239,,,
7240,,,
7241,,,
7242,,,
7243,McLean County,40.49089,-88.84732
7244,,,
7245,,,
7246,,,
7247,,,
7248,,,
7249,,,
7250,,,
7251,,,
7252,,,
7253,,,
7254,,,
7255,,,
7256,,,
7257,Breakfast Creek,-32.6818,150.0012
7258,,,
7259,Mecklenburg-Western Pomerania,53.83333,12.5
7260,,,
7261,,,
7262,,,
7263,,,
7264,,,
7265,,,
7266,,,
7267,,,
7268,,,
7269,,,
7270,River Road,48.0687,-123.12879
7271,,,
7272,,,
7273,,,
7274,,,
7275,,,
7276,,,
7277,,,
7278,,,
7279,,,
7280,,,
7281,,,
7282,,,
7283,,,
7284,,,
7285,,,
7286,Village of Fox River Grove,42.1955,-88.21472
7287,,,
7288,,,
7289,,,
7290,,,
7291,,,
7292,Rock River,41.74136,-105.97473
7293,,,
7294,,,
7295,,,
7296,Moon Creek Cemetery,44.42903,-119.24801
7297,,,
7298,,,
7299,,,
7300,,,
7301,,,
7302,,,
7303,,,
7304,,,
7305,,,
7306,,,
7307,,,
7308,,,
7309,,,
7310,Vermont,44.00034,-72.74983
7311,,,
7312,,,
7313,,,
7314,,,
7315,,,
7316,Columbus Hall,42.6714,-88.5451
7317,,,
7318,,,
7319,,,
7320,,,
7321,,,
7322,,,
7323,,,
7324,,,
7325,,,
7326,,,
7327,,,
7328,Kill Devil Hills,36.03072,-75.67601
7329,,,
7330,,,
7331,,,
7332,,,
7333,,,
7334,,,
7335,,,
7336,,,
7337,,,
7338,,,
7339,City of Mill Creek,47.86314,-122.20372
7340,,,
7341,,,
7342,,,
7343,,,
7344,,,
7345,,,
7346,,,
7347,,,
7348,Washoe County,40.66542,-119.6643
7349,,,
7350,,,
7351,,,
7352,,,
7353,,,
7354,,,
7355,,,
7356,,,
7357,Bull Valley,37.47276,-112.12019
7358,,,
7359,,,
7360,,,
7361,Village of Fox River Grove,42.1955,-88.21472
7362,,,
7363,,,
7364,,,
7365,,,
7366,,,
7367,,,
7368,,,
7369,,,
7370,,,
7371,,,
7372,,,
7373,,,
7374,,,
7375,,,
7376,,,
7377,City of Royal Oak,42.5084,-83.15387
7378,,,
7379,Devils Lake,48.11278,-98.86512
7380,,,
7381,Red Willow County,40.17583,-100.47686
7382,,,
7383,,,
7384,,,
7385,,,
7386,,,
7387,,,
7388,,,
7389,Mount Vernon,48.42122,-122.33405
7390,,,
7391,,,
7392,,,
7393,,,
7394,,,
7395,,,
7396,,,
7397,,,
7398,Washington,47.50012,-120.50147
7399,,,
7400,,,
7401,,,
7402,,,
7403,,,
7404,,,
7405,,,
7406,,,
7407,,,
7408,,,
7409,,,
7410,,,
7411,,,
7412,,,
7413,,,
7414,,,
7415,,,
7416,,,
7417,,,
7418,,,
7419,,,
7420,Michigan,44.25029,-85.50033
7421,,,
7422,,,
7423,,,
7424,,,
7425,,,
7426,,,
7427,,,
7428,,,
7429,,,
7430,,,
7431,,,
7432,City of Danville,36.58597,-79.39502
7433,,,
7434,,,
7435,,,
7436,,,
7437,,,
7438,,,
7439,West Virginia,38.50038,-80.50009
7440,,,
7441,,,
7442,,,
